fan_id,city,age_band,discovery_channel,months_since_discovery,monthly_streams,catalog_depth_pct,skip_rate,playlist_adds,saves_library,follows_socials,social_engagements_90d,on_mailing_list,email_open_rate,attended_show,shared_track,comments_dms,became_supporter,supporter_revenue_12m
F225608,Other,22-29,Live show,16.2,12,34.0,0.264,2,0,0,0,0,0.0,0,0,1,0,0.0
F225609,Bristol,40-54,Music blog / press,1.8,4,16.0,0.29,0,0,0,0,0,0.0,0,0,1,0,0.0
F225610,Brussels,30-39,Live show,20.9,4,1.0,0.515,0,0,0,0,0,0.0,0,0,0,0,0.0
F225611,Manchester,55+,Short-form video,15.7,8,55.0,0.307,1,0,1,1,0,0.0,0,0,0,0,0.0
F225612,Madrid,30-39,Algorithmic radio,2.2,24,80.0,0.204,1,1,1,11,0,0.0,1,0,5,1,8.51
F225613,Copenhagen,30-39,Another artist's collab,1.8,10,45.0,0.293,3,1,0,0,0,0.0,0,1,0,0,0.0
F225614,Dublin,22-29,Short-form video,3.9,10,28.0,0.522,0,0,0,0,0,0.0,0,0,0,0,0.0
F225615,Other,16-21,Friend shared,8.3,3,44.0,0.482,0,0,0,0,0,0.0,0,0,0,0,0.0
F225616,Paris,16-21,Algorithmic radio,2.2,12,12.0,0.346,2,0,1,1,0,0.0,0,0,0,0,0.0
F225617,Other,30-39,Editorial playlist,23.3,1,16.0,0.538,0,0,0,0,0,0.0,0,0,0,0,0.0
F225618,Oslo,30-39,Another artist's collab,0.5,4,43.0,0.308,0,1,1,3,0,0.0,0,0,0,0,0.0
F225619,Amsterdam,22-29,Editorial playlist,3.5,15,55.0,0.31,3,1,0,0,0,0.0,0,0,0,0,0.0
F225620,Berlin,30-39,Friend shared,15.7,10,34.0,0.188,1,1,1,2,0,0.0,0,1,1,1,7.13
F225621,Stockholm,22-29,Algorithmic radio,36.0,7,23.0,0.347,1,1,0,0,0,0.0,0,0,0,0,0.0
F225622,Amsterdam,30-39,Algorithmic radio,2.0,4,11.0,0.578,0,0,0,0,0,0.0,0,0,0,0,0.0
F225623,Amsterdam,40-54,Algorithmic radio,5.1,10,29.0,0.292,2,1,1,6,0,0.0,1,0,1,0,0.0
F225624,Krakow,22-29,Friend shared,1.8,6,1.0,0.512,0,0,0,0,0,0.0,0,0,0,0,0.0
F225625,Berlin,30-39,Editorial playlist,21.7,12,46.0,0.287,2,1,1,4,0,0.0,0,1,1,1,33.49
F225626,London,22-29,Editorial playlist,0.5,12,38.0,0.315,2,0,0,0,1,0.633,0,0,0,0,0.0
F225627,Brussels,22-29,Friend shared,1.1,0,1.0,0.504,1,0,0,0,0,0.0,0,0,0,0,0.0
F225628,Berlin,30-39,Short-form video,3.7,5,28.0,0.554,1,0,0,0,0,0.0,0,0,0,0,0.0
F225629,Zurich,16-21,Live show,12.4,8,25.0,0.523,2,0,1,3,0,0.0,0,1,1,0,0.0
F225630,Cologne,16-21,Another artist's collab,0.6,1,22.0,0.415,0,1,0,0,0,0.0,0,0,1,0,0.0
F225631,Madrid,30-39,Editorial playlist,0.8,1,16.0,0.225,1,0,0,0,0,0.0,0,0,1,0,0.0
F225632,London,30-39,Friend shared,2.6,17,31.0,0.244,2,0,0,0,0,0.0,0,0,1,0,0.0
F225633,Barcelona,30-39,Algorithmic radio,13.7,4,42.0,0.147,4,1,0,0,0,0.0,0,1,1,0,0.0
F225634,Helsinki,16-21,Editorial playlist,16.1,12,47.0,0.237,1,1,0,0,0,0.0,0,0,1,0,0.0
F225635,Madrid,22-29,Bandcamp browse,8.0,7,64.0,0.393,3,0,0,0,0,0.0,0,0,1,0,0.0
F225636,Warsaw,22-29,Editorial playlist,10.8,27,51.0,0.225,1,1,0,0,0,0.0,1,0,1,0,0.0
F225637,Bristol,40-54,Friend shared,0.5,3,7.0,0.404,0,1,0,0,0,0.0,0,0,1,0,0.0
F225638,Berlin,30-39,Editorial playlist,10.8,8,19.0,0.27,0,1,1,6,0,0.0,0,0,0,0,0.0
F225639,Warsaw,22-29,Algorithmic radio,2.1,0,1.0,0.656,0,0,0,0,0,0.0,0,0,0,0,0.0
F225640,Warsaw,22-29,Short-form video,10.2,1,1.0,0.434,1,0,0,0,0,0.0,0,0,0,0,0.0
F225641,Vienna,22-29,Short-form video,29.3,15,19.0,0.327,2,0,0,0,1,0.819,0,0,3,0,0.0
F225642,Leipzig,16-21,Short-form video,8.2,5,38.0,0.49,1,0,0,0,0,0.0,0,0,0,1,24.19
F225643,Krakow,30-39,Editorial playlist,16.0,11,20.0,0.181,2,1,1,4,0,0.0,0,0,0,0,0.0
F225644,Manchester,22-29,Editorial playlist,13.3,5,13.0,0.385,1,0,0,0,0,0.0,0,0,1,0,0.0
F225645,Vienna,16-21,Short-form video,3.4,1,1.0,0.553,0,0,0,0,0,0.0,0,0,0,0,0.0
F225646,Copenhagen,22-29,Editorial playlist,10.7,5,22.0,0.593,1,0,0,0,0,0.0,0,0,1,0,0.0
F225647,London,30-39,Algorithmic radio,8.7,1,15.0,0.37,2,0,1,4,0,0.0,0,0,2,0,0.0
F225648,Glasgow,16-21,Music blog / press,2.0,15,51.0,0.171,3,0,0,0,1,0.567,0,0,3,0,0.0
F225649,London,30-39,Algorithmic radio,8.8,6,49.0,0.298,3,0,1,6,0,0.0,0,0,0,0,0.0
F225650,Vilnius,22-29,Friend shared,8.7,3,36.0,0.427,1,1,0,0,1,0.338,0,0,0,0,0.0
F225651,Brussels,16-21,Another artist's collab,27.3,3,32.0,0.385,2,0,1,2,0,0.0,0,0,0,0,0.0
F225652,Paris,40-54,Bandcamp browse,2.7,3,21.0,0.524,1,0,0,0,0,0.0,0,0,0,0,0.0
F225653,Rotterdam,16-21,Editorial playlist,1.0,12,53.0,0.334,2,0,0,0,0,0.0,0,0,2,0,0.0
F225654,Stockholm,16-21,Music blog / press,14.4,0,22.0,0.385,3,0,0,0,0,0.0,0,0,1,0,0.0
F225655,Tallinn,22-29,Friend shared,5.7,22,74.0,0.237,5,1,0,0,0,0.0,1,1,1,1,5.62
F225656,Berlin,16-21,Short-form video,12.0,6,19.0,0.461,0,0,0,0,0,0.0,0,0,0,0,0.0
F225657,London,16-21,Algorithmic radio,6.8,5,25.0,0.279,2,0,0,0,0,0.0,0,0,0,1,75.68
F225658,Paris,30-39,Another artist's collab,21.7,11,34.0,0.277,1,1,0,0,0,0.0,0,0,1,0,0.0
F225659,Vilnius,16-21,Short-form video,3.0,9,16.0,0.303,1,0,1,5,0,0.0,0,0,1,0,0.0
F225660,Leipzig,55+,Algorithmic radio,35.0,7,1.0,0.555,2,0,0,0,0,0.0,0,0,0,0,0.0
F225661,Tallinn,40-54,Algorithmic radio,1.9,2,10.0,0.316,1,0,0,0,0,0.0,0,0,0,0,0.0
F225662,Copenhagen,40-54,Editorial playlist,2.9,5,3.0,0.632,0,0,0,0,0,0.0,0,0,0,0,0.0
F225663,Barcelona,30-39,Algorithmic radio,10.6,3,45.0,0.297,3,1,1,3,0,0.0,0,0,0,0,0.0
F225664,Other,30-39,Algorithmic radio,3.1,6,11.0,0.402,0,0,0,0,0,0.0,0,0,0,0,0.0
F225665,Bristol,30-39,Algorithmic radio,29.6,0,1.0,0.588,0,0,0,0,0,0.0,0,0,0,0,0.0
F225666,Oslo,30-39,Live show,4.5,4,45.0,0.488,1,0,1,1,0,0.0,0,1,1,0,0.0
F225667,Helsinki,40-54,Live show,5.7,18,44.0,0.276,4,0,1,3,0,0.0,0,0,1,0,0.0
F225668,Barcelona,16-21,Editorial playlist,10.8,6,27.0,0.362,1,1,1,2,0,0.0,0,0,1,0,0.0
F225669,Warsaw,16-21,Algorithmic radio,6.6,2,6.0,0.377,0,0,1,3,0,0.0,0,0,0,0,0.0
F225670,Hamburg,30-39,Editorial playlist,5.9,2,9.0,0.552,0,0,0,0,0,0.0,0,0,0,0,0.0
F225671,Other,16-21,Algorithmic radio,1.3,2,19.0,0.24,1,0,0,0,0,0.0,0,0,0,0,0.0
F225672,Berlin,55+,Friend shared,3.8,12,21.0,0.429,0,1,0,0,0,0.0,0,0,0,0,0.0
F225673,Other,16-21,Editorial playlist,3.2,23,55.0,0.163,2,0,1,1,0,0.0,0,0,6,1,5.73
F225674,Rotterdam,30-39,Editorial playlist,5.7,1,1.0,0.789,0,1,0,0,0,0.0,0,0,0,0,0.0
F225675,Glasgow,30-39,Algorithmic radio,8.3,15,52.0,0.206,2,1,1,9,1,0.536,0,0,0,0,0.0
F225676,Other,22-29,Friend shared,3.8,8,22.0,0.299,2,1,0,0,1,0.675,0,0,1,1,13.91
F225677,Stockholm,30-39,Another artist's collab,21.8,11,15.0,0.401,1,0,0,0,0,0.0,0,0,0,0,0.0
F225678,Prague,55+,Bandcamp browse,6.6,2,36.0,0.542,0,1,0,0,0,0.0,0,0,0,0,0.0
F225679,Paris,55+,Algorithmic radio,4.9,5,57.0,0.319,1,1,1,3,0,0.0,0,1,1,0,0.0
F225680,Paris,16-21,Friend shared,18.1,10,31.0,0.337,1,0,0,0,0,0.0,0,0,0,0,0.0
F225681,Berlin,16-21,Friend shared,3.5,3,1.0,0.351,2,0,0,0,0,0.0,0,0,0,0,0.0
F225682,Prague,22-29,Algorithmic radio,6.4,8,51.0,0.25,4,1,0,0,0,0.0,0,0,0,0,0.0
F225683,London,16-21,Music blog / press,5.4,9,31.0,0.34,2,0,0,0,0,0.0,0,0,0,0,0.0
F225684,Amsterdam,16-21,Algorithmic radio,2.2,17,60.0,0.207,6,1,1,6,0,0.0,1,0,0,0,0.0
F225685,London,22-29,Algorithmic radio,7.5,6,38.0,0.306,2,0,1,4,0,0.0,0,0,0,0,0.0
F225686,Dublin,16-21,Bandcamp browse,2.0,14,67.0,0.118,7,1,0,0,0,0.0,0,0,0,1,66.3
F225687,Madrid,16-21,Algorithmic radio,0.5,23,75.0,0.202,1,1,1,5,0,0.0,0,0,3,0,0.0
F225688,London,55+,Friend shared,29.6,9,30.0,0.364,0,0,0,0,0,0.0,0,0,0,0,0.0
F225689,Other,30-39,Music blog / press,6.8,21,71.0,0.309,2,1,0,0,0,0.0,0,1,3,0,0.0
F225690,Manchester,22-29,Algorithmic radio,0.7,2,4.0,0.523,1,0,0,0,0,0.0,0,0,0,0,0.0
F225691,Lyon,16-21,Another artist's collab,1.4,3,1.0,0.456,1,0,0,0,0,0.0,0,0,0,0,0.0
F225692,London,22-29,Editorial playlist,14.1,8,13.0,0.412,1,0,0,0,0,0.0,0,0,0,0,0.0
F225693,Madrid,30-39,Live show,17.5,16,86.0,0.173,1,0,0,0,0,0.0,1,0,2,1,12.74
F225694,Rotterdam,22-29,Editorial playlist,4.0,8,25.0,0.115,1,0,0,0,0,0.0,0,0,0,0,0.0
F225695,Amsterdam,30-39,Friend shared,2.6,8,26.0,0.373,1,0,0,0,0,0.0,0,0,0,0,0.0
F225696,Other,22-29,Editorial playlist,16.0,13,34.0,0.376,2,1,1,3,0,0.0,0,1,0,0,0.0
F225697,Riga,30-39,Live show,0.5,5,2.0,0.515,1,0,0,0,0,0.0,0,0,0,0,0.0
F225698,Vilnius,22-29,Friend shared,10.3,4,12.0,0.418,1,0,0,0,0,0.0,0,0,0,0,0.0
F225699,Riga,22-29,Algorithmic radio,4.0,4,44.0,0.23,2,0,0,0,0,0.0,0,0,1,0,0.0
F225700,Stockholm,16-21,Bandcamp browse,13.1,9,23.0,0.382,3,0,0,0,0,0.0,0,0,0,0,0.0
F225701,Hamburg,22-29,Bandcamp browse,5.1,6,18.0,0.519,1,0,0,0,0,0.0,0,0,0,0,0.0
F225702,Vilnius,22-29,Short-form video,4.4,0,1.0,0.635,0,0,0,0,0,0.0,0,0,0,0,0.0
F225703,Amsterdam,22-29,Short-form video,19.5,6,1.0,0.579,1,0,0,0,0,0.0,0,0,1,0,0.0
F225704,Leipzig,30-39,Editorial playlist,12.6,9,30.0,0.333,2,1,0,0,0,0.0,1,0,0,0,0.0
F225705,Other,16-21,Algorithmic radio,9.5,0,1.0,0.518,1,0,0,0,0,0.0,0,0,0,0,0.0
F225706,Berlin,30-39,Editorial playlist,2.3,3,1.0,0.597,0,0,0,0,0,0.0,0,0,0,0,0.0
F225707,Berlin,22-29,Algorithmic radio,14.8,13,44.0,0.346,1,1,1,3,0,0.0,0,0,1,0,0.0
F225708,Paris,16-21,Editorial playlist,11.9,1,1.0,0.524,0,0,0,0,0,0.0,0,0,0,0,0.0
F225709,Barcelona,16-21,Algorithmic radio,18.3,2,1.0,0.673,0,0,0,0,0,0.0,0,0,0,0,0.0
F225710,Other,22-29,Friend shared,15.6,2,1.0,0.456,1,0,0,0,0,0.0,0,0,0,0,0.0
F225711,Leipzig,30-39,Editorial playlist,9.5,15,94.0,0.234,4,1,0,0,0,0.0,0,0,0,0,0.0
F225712,London,40-54,Editorial playlist,12.7,11,37.0,0.276,5,0,1,4,1,0.518,0,0,1,1,9.27
F225713,Riga,22-29,Short-form video,11.8,1,1.0,0.58,1,1,0,0,0,0.0,0,0,1,1,7.88
F225714,Copenhagen,40-54,Algorithmic radio,36.0,3,37.0,0.431,1,0,0,0,0,0.0,0,0,0,0,0.0
F225715,Amsterdam,16-21,Friend shared,1.8,17,66.0,0.343,3,1,1,7,0,0.0,0,0,1,1,16.29
F225716,Paris,30-39,Short-form video,6.5,17,74.0,0.34,0,0,1,15,0,0.0,0,0,1,0,0.0
F225717,Vienna,16-21,Algorithmic radio,4.5,4,1.0,0.462,2,0,0,0,0,0.0,0,0,0,0,0.0
F225718,Berlin,30-39,Editorial playlist,2.1,6,31.0,0.289,1,1,1,1,0,0.0,0,0,0,0,0.0
F225719,Vilnius,22-29,Short-form video,3.3,5,1.0,0.377,1,0,0,0,0,0.0,0,0,0,0,0.0
F225720,Utrecht,22-29,Short-form video,0.5,9,56.0,0.197,2,0,0,0,0,0.0,0,0,1,0,0.0
F225721,Barcelona,30-39,Friend shared,3.3,3,26.0,0.451,0,0,0,0,0,0.0,0,0,0,0,0.0
F225722,Stockholm,22-29,Friend shared,6.9,3,15.0,0.315,2,0,0,0,0,0.0,1,0,0,0,0.0
F225723,Copenhagen,16-21,Short-form video,5.4,2,3.0,0.559,0,0,0,0,0,0.0,0,0,0,0,0.0
F225724,Vilnius,30-39,Algorithmic radio,12.8,11,47.0,0.346,1,0,1,5,0,0.0,0,0,1,0,0.0
F225725,Hamburg,30-39,Algorithmic radio,8.4,9,46.0,0.165,1,0,0,0,0,0.0,0,0,0,0,0.0
F225726,Rotterdam,30-39,Live show,0.9,9,38.0,0.422,2,1,0,0,0,0.0,0,1,0,0,0.0
F225727,Warsaw,40-54,Editorial playlist,12.5,3,8.0,0.445,0,1,0,0,0,0.0,0,0,0,0,0.0
F225728,Tallinn,16-21,Live show,8.2,5,36.0,0.375,3,0,0,0,0,0.0,0,0,0,1,9.67
F225729,Madrid,30-39,Music blog / press,17.0,7,34.0,0.477,1,0,1,5,0,0.0,0,1,1,1,9.68
F225730,London,22-29,Friend shared,1.8,4,23.0,0.496,1,0,0,0,0,0.0,0,0,0,0,0.0
F225731,Brussels,22-29,Editorial playlist,1.5,8,46.0,0.36,0,1,1,3,0,0.0,0,1,1,1,7.84
F225732,Amsterdam,30-39,Live show,22.6,11,49.0,0.317,5,1,0,0,0,0.0,0,0,1,0,0.0
F225733,Hamburg,22-29,Music blog / press,3.2,4,38.0,0.318,1,0,0,0,0,0.0,0,0,0,1,73.2
F225734,Amsterdam,40-54,Editorial playlist,10.5,7,31.0,0.381,0,0,0,0,0,0.0,0,0,0,0,0.0
F225735,Milan,22-29,Friend shared,6.4,0,1.0,0.668,0,0,0,0,0,0.0,0,0,0,0,0.0
F225736,Krakow,16-21,Editorial playlist,4.5,4,15.0,0.395,2,0,1,3,0,0.0,0,0,0,0,0.0
F225737,Bristol,22-29,Short-form video,0.6,5,49.0,0.353,3,0,0,0,0,0.0,0,0,0,0,0.0
F225738,Riga,30-39,Algorithmic radio,0.6,12,33.0,0.221,0,0,0,0,0,0.0,0,0,0,0,0.0
F225739,Berlin,22-29,Live show,0.5,9,50.0,0.327,2,1,0,0,0,0.0,0,1,0,0,0.0
F225740,Leipzig,22-29,Friend shared,8.6,6,33.0,0.316,3,1,1,3,1,0.497,0,0,0,1,14.49
F225741,Hamburg,30-39,Algorithmic radio,1.6,13,60.0,0.187,4,0,0,0,0,0.0,0,1,1,0,0.0
F225742,Leipzig,22-29,Bandcamp browse,11.8,6,24.0,0.399,0,0,0,0,0,0.0,0,0,0,0,0.0
F225743,Manchester,30-39,Bandcamp browse,3.6,3,13.0,0.626,2,0,0,0,0,0.0,0,0,0,0,0.0
F225744,Utrecht,30-39,Algorithmic radio,6.5,18,75.0,0.259,6,0,0,0,0,0.0,0,0,1,0,0.0
F225745,Tallinn,55+,Algorithmic radio,11.0,2,1.0,0.531,0,0,0,0,0,0.0,0,0,0,0,0.0
F225746,Barcelona,22-29,Live show,9.0,4,9.0,0.422,0,0,0,0,0,0.0,0,0,0,0,0.0
F225747,Milan,30-39,Algorithmic radio,36.0,5,18.0,0.232,2,0,0,0,0,0.0,0,0,3,0,0.0
F225748,Munich,30-39,Algorithmic radio,3.3,3,1.0,0.402,0,0,0,0,0,0.0,0,0,0,0,0.0
F225749,Glasgow,22-29,Editorial playlist,12.6,3,28.0,0.363,1,1,1,1,0,0.0,0,0,0,0,0.0
F225750,Berlin,55+,Editorial playlist,1.5,2,1.0,0.67,0,0,0,0,0,0.0,0,0,0,0,0.0
F225751,Amsterdam,30-39,Live show,12.9,2,14.0,0.335,2,0,0,0,0,0.0,0,0,1,0,0.0
F225752,Vienna,22-29,Algorithmic radio,3.6,1,1.0,0.571,0,0,0,0,0,0.0,0,0,0,0,0.0
F225753,London,55+,Editorial playlist,13.7,9,37.0,0.328,1,0,0,0,1,0.708,0,0,1,0,0.0
F225754,Stockholm,22-29,Another artist's collab,8.9,13,35.0,0.377,2,1,0,0,0,0.0,0,0,0,0,0.0
F225755,Barcelona,22-29,Algorithmic radio,6.4,4,1.0,0.516,0,0,0,0,0,0.0,0,0,0,0,0.0
F225756,Berlin,16-21,Editorial playlist,16.6,0,1.0,0.45,0,0,0,0,0,0.0,0,0,0,0,0.0
F225757,Dublin,16-21,Friend shared,0.8,3,19.0,0.491,0,0,0,0,0,0.0,0,0,0,0,0.0
F225758,Berlin,16-21,Short-form video,11.9,3,16.0,0.392,0,1,0,0,1,0.393,0,0,0,0,0.0
F225759,Other,40-54,Music blog / press,9.3,13,46.0,0.248,3,0,0,0,0,0.0,0,0,1,0,0.0
F225760,Copenhagen,40-54,Algorithmic radio,9.3,2,1.0,0.441,0,0,0,0,0,0.0,0,0,0,0,0.0
F225761,Berlin,30-39,Short-form video,22.8,12,64.0,0.364,2,1,1,4,0,0.0,0,1,0,0,0.0
F225762,London,22-29,Friend shared,4.7,6,9.0,0.324,2,0,0,0,0,0.0,0,0,1,0,0.0
F225763,Rotterdam,30-39,Friend shared,8.3,1,1.0,0.471,2,0,0,0,0,0.0,0,0,1,0,0.0
F225764,Brussels,22-29,Algorithmic radio,3.8,3,1.0,0.467,0,0,0,0,0,0.0,0,0,0,0,0.0
F225765,Amsterdam,55+,Editorial playlist,1.8,4,26.0,0.459,3,0,0,0,0,0.0,0,0,0,0,0.0
F225766,Barcelona,16-21,Short-form video,3.8,0,7.0,0.58,1,0,1,2,0,0.0,0,0,1,0,0.0
F225767,Paris,16-21,Friend shared,8.1,13,32.0,0.276,2,1,0,0,0,0.0,0,0,1,0,0.0
F225768,Other,22-29,Algorithmic radio,10.5,17,36.0,0.193,1,1,0,0,0,0.0,0,0,4,0,0.0
F225769,Rotterdam,40-54,Live show,5.3,30,87.0,0.127,5,1,1,13,0,0.0,0,0,7,1,47.38
F225770,Stockholm,30-39,Algorithmic radio,12.0,7,40.0,0.323,0,0,0,0,0,0.0,0,0,1,0,0.0
F225771,Brussels,22-29,Music blog / press,14.8,3,30.0,0.477,5,1,0,0,0,0.0,0,0,0,0,0.0
F225772,Amsterdam,16-21,Editorial playlist,3.6,7,44.0,0.343,2,0,1,4,0,0.0,0,0,0,0,0.0
F225773,Hamburg,30-39,Editorial playlist,5.8,14,51.0,0.13,1,0,1,5,0,0.0,0,1,2,0,0.0
F225774,Krakow,30-39,Friend shared,0.9,1,41.0,0.476,0,0,0,0,0,0.0,0,0,0,1,40.35
F225775,Stockholm,16-21,Algorithmic radio,5.4,2,15.0,0.613,0,0,0,0,0,0.0,0,0,1,1,38.73
F225776,Barcelona,40-54,Editorial playlist,7.3,4,1.0,0.543,0,1,0,0,0,0.0,0,1,2,0,0.0
F225777,Rotterdam,30-39,Editorial playlist,9.6,3,19.0,0.584,0,0,0,0,0,0.0,0,0,0,0,0.0
F225778,Madrid,22-29,Short-form video,4.3,26,88.0,0.23,5,0,0,0,1,0.458,1,0,1,0,0.0
F225779,Milan,16-21,Another artist's collab,4.4,15,48.0,0.272,4,0,0,0,1,0.544,0,0,0,0,0.0
F225780,Tallinn,22-29,Friend shared,9.9,17,61.0,0.239,3,1,0,0,0,0.0,0,0,1,1,20.63
F225781,Berlin,30-39,Short-form video,3.3,3,18.0,0.492,1,0,0,0,0,0.0,0,0,0,0,0.0
F225782,Hamburg,40-54,Short-form video,2.2,8,44.0,0.414,0,1,0,0,0,0.0,0,0,0,0,0.0
F225783,Other,22-29,Short-form video,28.2,4,15.0,0.257,1,1,0,0,0,0.0,0,0,0,0,0.0
F225784,Riga,30-39,Algorithmic radio,0.5,2,2.0,0.49,0,0,0,0,0,0.0,0,0,0,0,0.0
F225785,Zurich,22-29,Editorial playlist,13.8,2,1.0,0.548,0,0,0,0,0,0.0,0,0,0,0,0.0
F225786,Milan,16-21,Live show,2.4,4,23.0,0.366,1,1,1,6,0,0.0,1,0,1,1,66.67
F225787,Berlin,40-54,Another artist's collab,15.3,37,83.0,0.109,9,1,0,0,0,0.0,0,1,3,1,91.08
F225788,Vilnius,30-39,Music blog / press,11.8,14,44.0,0.312,6,1,1,1,0,0.0,0,0,0,0,0.0
F225789,Copenhagen,16-21,Editorial playlist,0.5,8,46.0,0.189,0,1,0,0,0,0.0,0,0,0,0,0.0
F225790,Madrid,30-39,Bandcamp browse,9.1,14,62.0,0.222,3,1,1,6,0,0.0,0,1,0,1,147.07
F225791,Tallinn,30-39,Editorial playlist,13.9,1,5.0,0.475,1,0,0,0,0,0.0,0,0,0,0,0.0
F225792,Bristol,22-29,Friend shared,6.8,8,41.0,0.303,0,0,1,0,0,0.0,0,0,0,0,0.0
F225793,Berlin,16-21,Music blog / press,11.8,2,1.0,0.386,1,0,0,0,0,0.0,0,0,0,0,0.0
F225794,Milan,40-54,Algorithmic radio,15.7,4,36.0,0.368,3,0,0,0,0,0.0,0,0,0,0,0.0
F225795,Vilnius,40-54,Live show,17.6,4,1.0,0.493,1,0,0,0,0,0.0,0,0,0,0,0.0
F225796,Lyon,40-54,Editorial playlist,6.2,11,68.0,0.189,2,1,0,0,0,0.0,0,0,1,0,0.0
F225797,Other,30-39,Another artist's collab,4.1,1,1.0,0.61,0,0,0,0,1,0.265,0,0,0,0,0.0
F225798,Paris,16-21,Editorial playlist,6.1,1,20.0,0.415,0,0,0,0,0,0.0,0,0,0,0,0.0
F225799,London,30-39,Live show,16.8,20,56.0,0.234,2,0,1,5,1,0.779,0,0,1,1,7.67
F225800,Other,40-54,Editorial playlist,2.5,18,49.0,0.365,4,0,1,6,0,0.0,0,0,0,0,0.0
F225801,Stockholm,55+,Editorial playlist,14.4,8,31.0,0.34,0,1,0,0,0,0.0,0,0,1,0,0.0
F225802,Lisbon,30-39,Algorithmic radio,2.9,10,35.0,0.34,0,0,0,0,0,0.0,0,0,1,0,0.0
F225803,Lisbon,22-29,Editorial playlist,19.7,6,30.0,0.466,2,0,1,4,1,0.404,0,0,1,0,0.0
F225804,Warsaw,22-29,Editorial playlist,9.4,33,75.0,0.132,7,1,1,14,0,0.0,1,1,5,0,0.0
F225805,Rotterdam,30-39,Editorial playlist,31.4,5,30.0,0.385,1,0,0,0,0,0.0,0,0,0,0,0.0
F225806,Madrid,40-54,Bandcamp browse,1.9,6,43.0,0.373,2,0,0,0,0,0.0,0,0,2,0,0.0
F225807,Glasgow,40-54,Editorial playlist,5.8,3,24.0,0.548,0,1,0,0,0,0.0,0,0,0,0,0.0
F225808,Prague,22-29,Friend shared,3.9,7,30.0,0.39,1,0,0,0,0,0.0,0,0,0,0,0.0
F225809,Krakow,22-29,Live show,24.9,5,1.0,0.411,1,0,0,0,0,0.0,0,0,0,0,0.0
F225810,Berlin,40-54,Short-form video,36.0,7,19.0,0.425,1,0,0,0,0,0.0,0,0,0,0,0.0
F225811,Berlin,22-29,Algorithmic radio,19.9,9,33.0,0.192,2,0,0,0,0,0.0,0,1,1,1,9.25
F225812,Vienna,22-29,Editorial playlist,0.5,13,35.0,0.419,2,1,0,0,0,0.0,0,0,1,0,0.0
F225813,Brussels,16-21,Editorial playlist,1.6,17,62.0,0.273,3,1,0,0,0,0.0,0,0,1,1,25.07
F225814,Manchester,16-21,Editorial playlist,28.7,26,60.0,0.283,3,1,0,0,0,0.0,0,0,2,0,0.0
F225815,Munich,22-29,Friend shared,23.5,16,61.0,0.324,2,1,0,0,0,0.0,1,0,1,0,0.0
F225816,London,16-21,Friend shared,7.4,3,1.0,0.508,0,0,0,0,0,0.0,0,0,0,0,0.0
F225817,Vilnius,55+,Short-form video,32.3,8,49.0,0.281,1,1,0,0,1,0.548,0,0,2,0,0.0
F225818,Hamburg,30-39,Short-form video,10.6,10,30.0,0.389,2,1,0,0,0,0.0,1,0,1,0,0.0
F225819,Krakow,40-54,Music blog / press,2.7,11,52.0,0.319,1,0,0,0,0,0.0,0,0,1,0,0.0
F225820,Oslo,22-29,Editorial playlist,3.9,6,5.0,0.28,2,0,0,0,0,0.0,0,0,0,0,0.0
F225821,London,55+,Short-form video,11.2,13,19.0,0.385,1,0,0,0,0,0.0,0,0,0,0,0.0
F225822,Vienna,22-29,Editorial playlist,0.6,2,1.0,0.44,1,1,0,0,0,0.0,0,0,0,0,0.0
F225823,Lisbon,22-29,Music blog / press,13.7,19,59.0,0.287,0,1,1,6,0,0.0,0,1,2,0,0.0
F225824,Amsterdam,30-39,Friend shared,1.0,6,12.0,0.327,2,0,0,0,0,0.0,0,1,0,1,45.94
F225825,Leipzig,30-39,Live show,10.4,22,61.0,0.198,3,0,1,8,0,0.0,0,0,2,0,0.0
F225826,Berlin,22-29,Friend shared,1.5,3,7.0,0.482,1,0,0,0,0,0.0,0,0,0,0,0.0
F225827,Helsinki,16-21,Friend shared,1.5,8,34.0,0.389,1,1,0,0,0,0.0,0,0,0,0,0.0
F225828,Milan,16-21,Friend shared,10.6,5,42.0,0.411,0,0,0,0,0,0.0,0,1,0,0,0.0
F225829,Stockholm,22-29,Bandcamp browse,3.7,0,1.0,0.48,1,0,0,0,0,0.0,0,0,0,0,0.0
F225830,Other,16-21,Algorithmic radio,15.1,7,11.0,0.344,1,1,0,0,0,0.0,0,0,1,0,0.0
F225831,Oslo,22-29,Short-form video,0.5,9,58.0,0.365,4,1,0,0,1,0.469,0,1,1,1,18.43
F225832,Utrecht,22-29,Algorithmic radio,3.6,5,8.0,0.397,1,0,0,0,0,0.0,0,0,0,0,0.0
F225833,Rotterdam,30-39,Editorial playlist,2.2,7,22.0,0.429,1,1,0,0,0,0.0,0,0,0,0,0.0
F225834,Stockholm,22-29,Algorithmic radio,13.6,2,31.0,0.518,1,0,0,0,0,0.0,0,0,0,0,0.0
F225835,Stockholm,22-29,Editorial playlist,4.9,17,92.0,0.079,5,1,1,9,0,0.0,0,0,0,0,0.0
F225836,Warsaw,22-29,Algorithmic radio,24.3,1,5.0,0.511,2,0,0,0,0,0.0,0,0,0,0,0.0
